2.12947	4.05372	2.61746	0.654363
2.14605	4.06416	2.62038	0.654366
2.1627	4.07426	2.62315	0.654366
2.17554	4.08181	2.62548	0.654365
2.19236	4.09122	2.6281	0.654361
2.20912	4.10031	2.63063	0.654356
2.22582	4.10905	2.63323	0.654349
2.24251	4.11745	2.63581	0.654342
2.26309	4.12746	2.63919	0.654333
2.2796	4.13509	2.64211	0.654324
2.29599	4.14246	2.64509	0.654314
2.31235	4.1496	2.64821	0.654304
2.32869	4.15654	2.65136	0.654292
2.34488	4.16325	2.65445	0.654279
2.36087	4.16978	2.65747	0.654266
2.37295	4.17421	2.65988	0.654251
2.38868	4.18048	2.66291	0.654237
2.40419	4.18664	2.66576	0.654223
2.41946	4.19274	2.66842	0.654209
2.43448	4.1988	2.67101	0.654197
2.45283	4.20674	2.67407	0.654188
2.46722	4.21258	2.6766	0.654182
2.48124	4.21825	2.67902	0.654178
2.495	4.22388	2.68133	0.654178
2.5085	4.22945	2.68372	0.65418
2.5217	4.235	2.68601	0.654186
2.53457	4.24052	2.68809	0.654196
2.54714	4.24606	2.69011	0.65421
2.55624	4.24951	2.69158	0.654225
2.56839	4.25513	2.69343	0.654244
2.58021	4.26083	2.69519	0.654269
2.59177	4.26657	2.69696	0.654298
2.603	4.27246	2.69852	0.654332
2.61683	4.28061	2.70026	0.654376
2.62722	4.28652	2.70138	0.654425
2.63724	4.29246	2.70218	0.654482
2.64694	4.29849	2.70292	0.654546
2.65627	4.30452	2.70358	0.654618
2.66533	4.31062	2.70418	0.654697
2.67402	4.3166	2.70468	0.654785
2.67968	4.32029	2.70466	0.654876
2.68781	4.32623	2.70486	0.654976
2.69564	4.33207	2.7051	0.655085
2.70318	4.33784	2.70511	0.655204
2.71035	4.34349	2.70497	0.655333
2.71962	4.3512	2.70481	0.655478
2.72588	4.35651	2.70423	0.655635
2.7318	4.36164	2.70355	0.655802
2.73738	4.36655	2.70281	0.655981
2.74262	4.37125	2.70187	0.656172
2.74756	4.37571	2.7008	0.656376
2.75215	4.37985	2.69962	0.656591
2.75633	4.38366	2.69833	0.656819
2.75806	4.38538	2.69673	0.657053
2.76154	4.38854	2.69513	0.657301
2.76452	4.39125	2.69333	0.657563
2.76695	4.39345	2.69119	0.657838
2.76888	4.39509	2.68886	0.658129
2.77185	4.39734	2.68636	0.65844
2.77248	4.39767	2.68361	0.658767
2.77257	4.39738	2.68069	0.659112
2.77208	4.39651	2.67748	0.659475
2.77102	4.39505	2.67396	0.659859
2.76931	4.39289	2.67003	0.660265
2.76695	4.39015	2.66564	0.660695
2.76284	4.38639	2.66103	0.661144
2.75927	4.38253	2.65557	0.661622
2.755	4.37801	2.64949	0.662129
2.75	4.3729	2.64274	0.662668
2.74419	4.3671	2.63528	0.663239
2.73828	4.36037	2.62624	0.66385
2.73077	4.35316	2.61739	0.664495
2.72239	4.34536	2.60798	0.665175
2.71318	4.33691	2.598	0.665889
2.70321	4.32781	2.58751	0.666635
2.69261	4.31805	2.5769	0.667412
2.68127	4.30752	2.56631	0.668218
2.66925	4.29619	2.55604	0.669049
2.65664	4.28539	2.54714	0.6699
2.64341	4.27258	2.53764	0.670772
2.62947	4.25903	2.52855	0.671664
2.61482	4.24488	2.51994	0.672576
2.59923	4.23011	2.51169	0.673505
2.5822	4.21284	2.50366	0.674452
2.56505	4.19685	2.49663	0.675412
2.54731	4.18038	2.49023	0.676385
2.52898	4.16343	2.48465	0.677368
2.51019	4.14593	2.47976	0.678359
2.49109	4.12792	2.47558	0.679357
2.47128	4.10956	2.47194	0.680363
2.45228	4.09342	2.46813	0.681376
2.43141	4.07449	2.46536	0.682393
2.4103	4.05525	2.46331	0.68341
2.38878	4.03571	2.46209	0.684429
2.36684	4.01601	2.46139	0.685444
2.34287	3.99319	2.46253	0.686451
2.3204	3.97299	2.46312	0.68745
2.29769	3.95253	2.46436	0.688441
2.2747	3.93173	2.46613	0.689423
2.25148	3.91065	2.46844	0.690395
2.22802	3.88918	2.47141	0.691355
2.20438	3.8672	2.47506	0.692304
2.18048	3.84458	2.47958	0.69324
2.15901	3.82504	2.48236	0.694173
2.13469	3.80123	2.48805	0.695094
2.11024	3.77679	2.49443	0.696004
2.08565	3.7516	2.50143	0.696903
2.06099	3.72565	2.50894	0.697795
2.0332	3.69441	2.51976	0.698678
2.00827	3.66675	2.52802	0.699559
1.98321	3.63831	2.53635	0.70044
1.95796	3.60917	2.54456	0.701322
1.9326	3.57929	2.55269	0.702209
1.90712	3.54872	2.56051	0.703101
1.88163	3.5175	2.56813	0.703997
1.85943	3.49101	2.57295	0.704906
1.83377	3.45863	2.58003	0.705818
1.80805	3.42573	2.58658	0.706735
1.78221	3.3923	2.59256	0.707655
1.75631	3.35835	2.59809	0.708579
1.72679	3.31814	2.6049	0.709495
1.70096	3.2833	2.60918	0.710411
1.67525	3.24785	2.61306	0.711329
1.64969	3.21193	2.61662	0.712248
1.62407	3.1756	2.6196	0.713168
1.59851	3.13899	2.622	0.714087
1.57299	3.10206	2.62391	0.715004
1.5475	3.06476	2.6254	0.715919
1.52592	3.03354	2.62564	0.716844
1.50056	2.99569	2.62626	0.717764
1.47536	2.95761	2.62645	0.718677
1.45026	2.91925	2.62614	0.719583
1.42543	2.88072	2.62541	0.720481
1.39715	2.83558	2.62432	0.721354
1.37299	2.79703	2.62248	0.722215
1.34895	2.75838	2.62023	0.723064
1.32508	2.71969	2.6175	0.723899
1.30132	2.68098	2.61408	0.72472
1.2778	2.64227	2.61007	0.725527
1.25458	2.6035	2.60575	0.726318
1.23521	2.57133	2.60164	0.727107
1.21206	2.53246	2.59634	0.72788
1.18904	2.49364	2.5907	0.728636
1.16615	2.45486	2.58456	0.729374
1.14357	2.41615	2.57809	0.730094
1.11748	2.37087	2.57043	0.730781
1.09542	2.3325	2.56387	0.731449
1.07369	2.29428	2.55723	0.732098
1.05215	2.25619	2.55053	0.732728
1.03071	2.21832	2.54381	0.733339
1.00937	2.1806	2.53698	0.733931
0.988057	2.14304	2.53013	0.734503
0.966871	2.10568	2.52317	0.735056
0.949451	2.07525	2.51745	0.735604
0.928415	2.038	2.51051	0.736132
0.907508	2.00094	2.50337	0.73664
0.886713	1.96408	2.49607	0.737127
0.866008	1.92744	2.48874	0.737593
0.841732	1.88416	2.48003	0.738025
0.821375	1.84807	2.4729	0.738435
0.801218	1.81208	2.46564	0.738825
0.781264	1.77629	2.45826	0.739194
0.761496	1.74063	2.45084	0.739542
0.742028	1.70505	2.44343	0.73987
0.722902	1.66942	2.43631	0.740177
0.707385	1.64076	2.43058	0.740477
0.688642	1.60503	2.4234	0.740756
0.670281	1.56935	2.41635	0.741016
0.652351	1.53367	2.40929	0.741256
0.634875	1.49794	2.40237	0.741479
0.614918	1.4552	2.39399	0.741675
0.598375	1.41976	2.38692	0.741856
0.582292	1.38425	2.38	0.742023
0.566653	1.34871	2.37302	0.742175
0.551405	1.31322	2.36581	0.742316
0.536698	1.27764	2.35886	0.742445
0.522578	1.24204	2.35191	0.742564
0.509059	1.20641	2.34486	0.742674
0.498314	1.17782	2.33917	0.742782
0.485603	1.14189	2.33206	0.742881
0.473528	1.10573	2.32516	0.742973
0.462161	1.06937	2.31847	0.743059
0.451313	1.0328	2.31186	0.743139
0.439419	0.988573	2.30414	0.743211
0.430252	0.951646	2.29785	0.74328
0.421847	0.914406	2.29177	0.743345
0.414079	0.876929	2.28575	0.743409
0.406892	0.839269	2.27962	0.743472
0.400389	0.801329	2.27352	0.743537
0.394592	0.763004	2.26756	0.743603
0.390406	0.732381	2.2628	0.743674
0.385584	0.693167	2.25692	0.743747
0.38142	0.653567	2.25119	0.743824
0.377773	0.613574	2.24554	0.743906
0.374696	0.573188	2.24004	0.743993
0.371271	0.523889	2.23361	0.744083
0.369023	0.483066	2.2283	0.744179
0.367113	0.441879	2.2231	0.744282
0.365692	0.4002	2.21803	0.744392
0.364617	0.358259	2.21282	0.74451
0.363837	0.316112	2.20739	0.744634
0.363479	0.273668	2.20198	0.744765
0.363433	0.231106	2.19636	0.744903
0.364231	0.19739	2.19179	0.74505
0.364711	0.15406	2.18629	0.745204
0.36531	0.110754	2.1805	0.745363
0.366075	0.0673928	2.17467	0.745529
0.367061	0.0238509	2.16894	0.745698
0.367511	-0.0288896	2.16213	0.745867
0.36848	-0.0720106	2.15636	0.746037
0.369592	-0.115222	2.15045	0.746208
0.370855	-0.158485	2.14425	0.746379
0.372195	-0.20175	2.13799	0.746548
0.373744	-0.244889	2.13155	0.746717
0.37529	-0.288013	2.12515	0.746883
0.377461	-0.321689	2.11994	0.747055
0.379406	-0.365059	2.11342	0.747224
0.381489	-0.408217	2.10661	0.747391
0.383613	-0.451273	2.09987	0.747555
0.385884	-0.494122	2.09331	0.747715
0.388042	-0.546239	2.0858	0.747861
0.390562	-0.588416	2.07957	0.748002
0.393381	-0.63051	2.0734	0.748141
0.396566	-0.672471	2.0673	0.748276
0.400003	-0.714284	2.06129	0.748409
0.403796	-0.755969	2.05544	0.748541
0.407769	-0.797695	2.04972	0.748668
0.412227	-0.839428	2.04439	0.748793
0.41665	-0.87151	2.03994	0.748928
0.421902	-0.913366	2.03426	0.749059
0.427616	-0.955084	2.02899	0.749187
0.433849	-0.996617	2.02401	0.749313
0.440497	-1.038	2.01918	0.749438
0.448538	-1.08879	2.01381	0.749548
0.455924	-1.1294	2.00955	0.749658
0.463826	-1.16976	2.00549	0.749768
0.472243	-1.20994	2.00165	0.749878
0.48117	-1.24993	1.99804	0.749988
0.490588	-1.28974	1.99459	0.750098
0.500535	-1.32935	1.99129	0.750208
0.509285	-1.35907	1.98853	0.750332
0.520464	-1.39838	1.98541	0.750455
0.532192	-1.43729	1.9824	0.750579
0.544468	-1.47581	1.97946	0.750704
0.557259	-1.51385	1.97662	0.750831
0.572976	-1.56072	1.97371	0.750948
0.586772	-1.59735	1.97104	0.751069
0.601146	-1.6334	1.96852	0.751193
0.616099	-1.66886	1.96598	0.751321
0.631662	-1.70365	1.96349	0.751455
0.647844	-1.73784	1.9612	0.751593
0.66456	-1.77136	1.95892	0.751736
0.681827	-1.80412	1.95664	0.751885
0.696337	-1.82758	1.95464	0.752048
0.714818	-1.85914	1.95265	0.752217
0.733879	-1.88982	1.95097	0.752392
0.753398	-1.91959	1.94946	0.752575
0.773365	-1.9484	1.9479	0.752763
0.797398	-1.98408	1.9466	0.752949
0.817866	-2.01067	1.9454	0.753141
0.838589	-2.03634	1.94425	0.753338
0.859461	-2.06116	1.94324	0.753539
0.880465	-2.08505	1.94218	0.753743
0.901556	-2.10799	1.94116	0.753951
0.922715	-2.12996	1.94031	0.754163
0.939949	-2.14429	1.93924	0.754383
0.961234	-2.16467	1.93833	0.754605
0.982458	-2.18403	1.93753	0.75483
1.0037	-2.20231	1.93668	0.755058
1.0249	-2.21941	1.93579	0.755289
1.05006	-2.24075	1.93548	0.755521
1.07117	-2.2549	1.93504	0.755759
1.0923	-2.26777	1.93466	0.756003
1.11331	-2.27939	1.93451	0.756253
1.13422	-2.28951	1.93451	0.756509
1.15494	-2.29815	1.93458	0.756774
1.17548	-2.30529	1.9348	0.757046
1.19579	-2.31086	1.93506	0.757326
1.21211	-2.31165	1.93473	0.757616
1.23199	-2.31435	1.93514	0.757915
1.25147	-2.3154	1.93563	0.758224
1.2706	-2.31467	1.93632	0.758542
1.28926	-2.31206	1.93716	0.758871
1.31059	-2.30894	1.93885	0.759214
1.32788	-2.30193	1.94001	0.759568
1.34438	-2.29297	1.94137	0.759935
1.36002	-2.28206	1.94305	0.760312
1.37477	-2.26941	1.94496	0.7607
1.38858	-2.25505	1.94682	0.761096
1.40141	-2.23907	1.94879	0.761502
1.41106	-2.22204	1.9505	0.761915
1.42195	-2.20327	1.95337	0.762335
1.43186	-2.18317	1.95666	0.762764
1.44075	-2.16185	1.96022	0.7632
1.44863	-2.13949	1.96412	0.763643
1.45697	-2.11471	1.96924	0.764094
1.46284	-2.09032	1.97402	0.764554
1.46803	-2.06523	1.97923	0.76502
1.4725	-2.03959	1.98494	0.765494
1.47634	-2.01348	1.99104	0.765977
1.47961	-1.98695	1.9975	0.766468
1.48253	-1.9602	2.00441	0.766968
1.48515	-1.9333	2.01185	0.767477
1.48669	-1.90827	2.01843	0.767992
1.48869	-1.88116	2.0263	0.768517
1.49041	-1.85388	2.03424	0.769051
1.49182	-1.82647	2.0424	0.769594
1.49297	-1.79891	2.0506	0.770145
1.49407	-1.76905	2.05991	0.770707
1.49431	-1.74125	2.06785	0.771276
1.49417	-1.71338	2.07549	0.771853
1.49351	-1.68533	2.08277	0.772438
1.49236	-1.65709	2.08984	0.773028
1.49073	-1.62872	2.09659	0.773623
1.48861	-1.60021	2.10294	0.774222
1.48634	-1.57402	2.10789	0.774825
1.48316	-1.54523	2.11356	0.775433
1.4794	-1.51626	2.11893	0.776044
1.47518	-1.48725	2.12414	0.776656
1.47054	-1.45823	2.1294	0.77727
1.46445	-1.42653	2.13558	0.777887
1.45882	-1.39756	2.14078	0.778506
1.45278	-1.36865	2.14598	0.779125
1.44632	-1.33986	2.15118	0.779745
1.43941	-1.31122	2.15633	0.780366
1.43218	-1.2828	2.16133	0.780988
1.42466	-1.25455	2.16598	0.781611
1.41684	-1.22655	2.17025	0.782235
1.41052	-1.20145	2.17375	0.782859
1.40227	-1.17383	2.17729	0.783486
1.3939	-1.1464	2.18029	0.784115
1.38543	-1.11914	2.18273	0.784746
1.37694	-1.09207	2.18464	0.785378
1.36641	-1.06254	2.18613	0.786013
1.3579	-1.036	2.18701	0.786649
1.34942	-1.00973	2.18725	0.787285
1.34082	-0.983671	2.18688	0.787922
1.33214	-0.957817	2.18606	0.788559
1.32345	-0.93211	2.18497	0.789197
1.3147	-0.906524	2.18352	0.789836
1.30837	-0.88359	2.18218	0.790475
1.29933	-0.858087	2.17998	0.791116
1.29011	-0.832543	2.17753	0.791758
1.28079	-0.80691	2.17506	0.7924
1.27143	-0.781314	2.17253	0.79304
1.25905	-0.752903	2.1692	0.793677
1.24956	-0.727221	2.16612	0.794311
1.23993	-0.701422	2.16285	0.794943
1.23011	-0.675438	2.15929	0.795568
1.22012	-0.649337	2.15569	0.796188
1.21007	-0.623197	2.15205	0.796802
1.19986	-0.596899	2.14837	0.797409
1.18948	-0.570564	2.14454	0.798008
1.18263	-0.547521	2.14107	0.798603
1.17195	-0.520984	2.13707	0.799191
1.16108	-0.494299	2.13281	0.799769
